account_id,account_type,customer_id
ACC_02378,Current,CUST_1258
ACC_02379,Savings,CUST_1865
ACC_02380,Salary,CUST_0980
ACC_02381,Current,CUST_1274
ACC_02382,Savings,CUST_0086
ACC_02383,Current,CUST_0068
ACC_02384,Current,CUST_1424
ACC_02385,Current,CUST_1086
ACC_02386,Current,CUST_1110
ACC_02387,Savings,CUST_0912
ACC_02388,Savings,CUST_0666
ACC_02389,Savings,CUST_0817
ACC_02390,Savings,CUST_0923
ACC_02391,Savings,CUST_0450
ACC_02392,Salary,CUST_1245
ACC_02393,Business,CUST_1887
ACC_02394,Current,CUST_0938
ACC_02395,Salary,CUST_1793
ACC_02396,Current,CUST_1275
ACC_02397,Savings,CUST_0269
ACC_02398,Savings,CUST_0135
ACC_02399,Savings,CUST_1756
ACC_02400,Savings,CUST_1396
ACC_02401,Salary,CUST_0093
ACC_02402,Savings,CUST_1442
ACC_02403,Current,CUST_0326
ACC_02404,Salary,CUST_0341
ACC_02405,Savings,CUST_0439
ACC_02406,Current,CUST_1097
ACC_02407,Business,CUST_0686
ACC_02408,Savings,CUST_1352
ACC_02409,Savings,CUST_0382
ACC_02410,Savings,CUST_1816
ACC_02411,Savings,CUST_1938
ACC_02412,Savings,CUST_0860
ACC_02413,Current,CUST_0156
ACC_02414,Current,CUST_1902
ACC_02415,Current,CUST_1314
ACC_02416,Salary,CUST_0191
ACC_02417,Savings,CUST_1456
ACC_02418,Current,CUST_1441
ACC_02419,Current,CUST_1468
ACC_02420,Current,CUST_0590
ACC_02421,Salary,CUST_1372
ACC_02422,Savings,CUST_0896
ACC_02423,Current,CUST_0536
ACC_02424,Savings,CUST_1941
ACC_02425,Savings,CUST_1459
ACC_02426,Current,CUST_0911
ACC_02427,Current,CUST_0264
ACC_02428,Savings,CUST_0048
ACC_02429,Salary,CUST_0334
ACC_02430,Savings,CUST_1997
ACC_02431,Current,CUST_0551
ACC_02432,Savings,CUST_1662
ACC_02433,Current,CUST_0157
ACC_02434,Savings,CUST_0488
ACC_02435,Salary,CUST_0189
ACC_02436,Current,CUST_1618
ACC_02437,Business,CUST_0950
ACC_02438,Salary,CUST_1642
ACC_02439,Savings,CUST_1942
ACC_02440,Savings,CUST_0202
ACC_02441,Current,CUST_1553
ACC_02442,Savings,CUST_0760
ACC_02443,Salary,CUST_0624
ACC_02444,Salary,CUST_1395
ACC_02445,Current,CUST_0763
ACC_02446,Savings,CUST_0738
ACC_02447,Savings,CUST_0947
ACC_02448,Current,CUST_0284
ACC_02449,Current,CUST_1140
ACC_02450,Savings,CUST_0283
ACC_02451,Current,CUST_1792
ACC_02452,Savings,CUST_0980
ACC_02453,Current,CUST_1929
ACC_02454,Current,CUST_1239
ACC_02455,Salary,CUST_0120
ACC_02456,Current,CUST_1683
ACC_02457,Current,CUST_1772
ACC_02458,Salary,CUST_1626
ACC_02459,Savings,CUST_1038
ACC_02460,Current,CUST_0062
ACC_02461,Current,CUST_0578
ACC_02462,Current,CUST_1575
ACC_02463,Current,CUST_1005
ACC_02464,Salary,CUST_1461
ACC_02465,Savings,CUST_0368
ACC_02466,Savings,CUST_1261
ACC_02467,Savings,CUST_0514
ACC_02468,Savings,CUST_1692
ACC_02469,Savings,CUST_0393
ACC_02470,Current,CUST_0563
ACC_02471,Salary,CUST_0139
ACC_02472,Current,CUST_1773
ACC_02473,Current,CUST_1707
ACC_02474,Savings,CUST_1893
ACC_02475,Savings,CUST_0114
ACC_02476,Current,CUST_0950
ACC_02477,Current,CUST_0568
ACC_02478,Current,CUST_0176
ACC_02479,Salary,CUST_1549
ACC_02480,Salary,CUST_1174
ACC_02481,Savings,CUST_0272
ACC_02482,Salary,CUST_1390
ACC_02483,Savings,CUST_1409
ACC_02484,Savings,CUST_1023
ACC_02485,Savings,CUST_1516
ACC_02486,Current,CUST_0157
ACC_02487,Salary,CUST_0018
ACC_02488,Salary,CUST_1085
ACC_02489,Current,CUST_1946
ACC_02490,Current,CUST_1319
ACC_02491,Savings,CUST_1202
ACC_02492,Savings,CUST_1837
ACC_02493,Savings,CUST_1822
ACC_02494,Savings,CUST_1944
ACC_02495,Salary,CUST_0767
ACC_02496,Salary,CUST_1409
ACC_02497,Savings,CUST_1183
ACC_02498,Savings,CUST_0176
ACC_02499,Savings,CUST_0026
ACC_02500,Savings,CUST_0102
ACC_02501,Current,CUST_1708
ACC_02502,Current,CUST_0100
ACC_02503,Current,CUST_0947
ACC_02504,Salary,CUST_1020
ACC_02505,Salary,CUST_1352
ACC_02506,Current,CUST_1284
ACC_02507,Salary,CUST_1015
ACC_02508,Savings,CUST_0063
ACC_02509,Savings,CUST_0105
ACC_02510,Savings,CUST_1046
ACC_02511,Savings,CUST_0344
ACC_02512,Savings,CUST_0614
ACC_02513,Savings,CUST_0175
ACC_02514,Savings,CUST_1378
ACC_02515,Savings,CUST_0074
ACC_02516,Savings,CUST_1975
ACC_02517,Current,CUST_0031
ACC_02518,Salary,CUST_0063
ACC_02519,Savings,CUST_1796
ACC_02520,Current,CUST_0280
ACC_02521,Savings,CUST_1869
ACC_02522,Current,CUST_0911
ACC_02523,Savings,CUST_0721
ACC_02524,Savings,CUST_0400
ACC_02525,Current,CUST_1261
ACC_02526,Savings,CUST_0018
ACC_02527,Salary,CUST_0457
ACC_02528,Savings,CUST_1465
ACC_02529,Savings,CUST_0475
ACC_02530,Salary,CUST_1750
ACC_02531,Savings,CUST_0285
ACC_02532,Savings,CUST_1995
ACC_02533,Savings,CUST_0176
ACC_02534,Current,CUST_1300
ACC_02535,Savings,CUST_0641
ACC_02536,Current,CUST_0871
ACC_02537,Savings,CUST_1368
ACC_02538,Current,CUST_0781
ACC_02539,Savings,CUST_1077
ACC_02540,Current,CUST_1370
ACC_02541,Savings,CUST_0571
ACC_02542,Savings,CUST_1529
ACC_02543,Current,CUST_0478
ACC_02544,Salary,CUST_1367
ACC_02545,Savings,CUST_0720
ACC_02546,Salary,CUST_0711
ACC_02547,Current,CUST_1476
ACC_02548,Current,CUST_0536
ACC_02549,Savings,CUST_0986
ACC_02550,Savings,CUST_1350
ACC_02551,Savings,CUST_0007
ACC_02552,Current,CUST_1020
ACC_02553,Savings,CUST_1104
ACC_02554,Salary,CUST_0391
ACC_02555,Current,CUST_1010
ACC_02556,Current,CUST_0010
ACC_02557,Savings,CUST_0559
ACC_02558,Savings,CUST_1084
ACC_02559,Savings,CUST_1928
ACC_02560,Savings,CUST_1698
ACC_02561,Savings,CUST_0779
ACC_02562,Savings,CUST_0529
ACC_02563,Savings,CUST_1724
ACC_02564,Savings,CUST_0863
ACC_02565,Salary,CUST_1455
ACC_02566,Savings,CUST_1115
ACC_02567,Savings,CUST_1609
ACC_02568,Current,CUST_1425
ACC_02569,Current,CUST_1397
ACC_02570,Salary,CUST_1733
ACC_02571,Savings,CUST_0160
ACC_02572,Current,CUST_1660
ACC_02573,Current,CUST_1607
ACC_02574,Savings,CUST_0055
ACC_02575,Current,CUST_1714
ACC_02576,Savings,CUST_1039
ACC_02577,Salary,CUST_0493
ACC_02578,Salary,CUST_0380
ACC_02579,Current,CUST_0249
ACC_02580,Savings,CUST_1554
ACC_02581,Current,CUST_0359
ACC_02582,Business,CUST_0682
ACC_02583,Savings,CUST_0512
ACC_02584,Savings,CUST_0822
ACC_02585,Current,CUST_0373
ACC_02586,Savings,CUST_1751
ACC_02587,Savings,CUST_1899
ACC_02588,Current,CUST_1722
ACC_02589,Savings,CUST_1428
ACC_02590,Savings,CUST_1193
ACC_02591,Salary,CUST_0471
ACC_02592,Business,CUST_0939
ACC_02593,Current,CUST_0914
ACC_02594,Business,CUST_0224
ACC_02595,Savings,CUST_0773
ACC_02596,Current,CUST_1230
ACC_02597,Savings,CUST_1115
ACC_02598,Savings,CUST_1486
ACC_02599,Savings,CUST_1683
ACC_02600,Salary,CUST_1221
ACC_02601,Current,CUST_1201
ACC_02602,Savings,CUST_1249
ACC_02603,Salary,CUST_0662
ACC_02604,Salary,CUST_0998
ACC_02605,Savings,CUST_1250
ACC_02606,Business,CUST_0916
ACC_02607,Current,CUST_1276
ACC_02608,Salary,CUST_1178
ACC_02609,Savings,CUST_1990
ACC_02610,Savings,CUST_1651
ACC_02611,Savings,CUST_1739
ACC_02612,Savings,CUST_0444
ACC_02613,Savings,CUST_1707
ACC_02614,Savings,CUST_1952
ACC_02615,Savings,CUST_0360
ACC_02616,Salary,CUST_1684
ACC_02617,Savings,CUST_0604
ACC_02618,Current,CUST_0034
ACC_02619,Current,CUST_0973
ACC_02620,Current,CUST_0190
ACC_02621,Savings,CUST_1940
ACC_02622,Salary,CUST_1675
ACC_02623,Current,CUST_1830
ACC_02624,Current,CUST_0011
ACC_02625,Savings,CUST_1661
ACC_02626,Current,CUST_0793
ACC_02627,Savings,CUST_1647
ACC_02628,Savings,CUST_0934
ACC_02629,Savings,CUST_0704
ACC_02630,Savings,CUST_1804
ACC_02631,Current,CUST_0073
ACC_02632,Savings,CUST_0887
ACC_02633,Savings,CUST_1294
ACC_02634,Current,CUST_1380
ACC_02635,Current,CUST_1458
ACC_02636,Current,CUST_1380
ACC_02637,Savings,CUST_1543
ACC_02638,Savings,CUST_1346
ACC_02639,Savings,CUST_0068
ACC_02640,Savings,CUST_0988
ACC_02641,Salary,CUST_1799
ACC_02642,Current,CUST_0864
ACC_02643,Current,CUST_0145
ACC_02644,Salary,CUST_1382
ACC_02645,Salary,CUST_0306
ACC_02646,Current,CUST_1783
ACC_02647,Current,CUST_0970
ACC_02648,Savings,CUST_1905
ACC_02649,Savings,CUST_1533
ACC_02650,Current,CUST_0733
ACC_02651,Salary,CUST_1304
ACC_02652,Current,CUST_1387
ACC_02653,Savings,CUST_0708
ACC_02654,Current,CUST_1008
ACC_02655,Savings,CUST_0552
ACC_02656,Savings,CUST_1682
ACC_02657,Current,CUST_1708
ACC_02658,Salary,CUST_0412
ACC_02659,Savings,CUST_0518
ACC_02660,Savings,CUST_1377
ACC_02661,Current,CUST_0127
ACC_02662,Current,CUST_0261
ACC_02663,Salary,CUST_1187
ACC_02664,Current,CUST_1512
ACC_02665,Savings,CUST_0309
ACC_02666,Savings,CUST_0888
ACC_02667,Savings,CUST_0892
ACC_02668,Savings,CUST_0381
ACC_02669,Business,CUST_1102
ACC_02670,Salary,CUST_1061
ACC_02671,Savings,CUST_1397
ACC_02672,Current,CUST_1218
ACC_02673,Savings,CUST_1037
ACC_02674,Savings,CUST_1087
ACC_02675,Savings,CUST_1069
ACC_02676,Savings,CUST_0699
ACC_02677,Savings,CUST_0904
ACC_02678,Savings,CUST_0634
ACC_02679,Salary,CUST_1826
ACC_02680,Salary,CUST_0598
ACC_02681,Current,CUST_0393
ACC_02682,Savings,CUST_0099
ACC_02683,Savings,CUST_1684
ACC_02684,Savings,CUST_0952
ACC_02685,Savings,CUST_1217
ACC_02686,Current,CUST_1336
ACC_02687,Savings,CUST_1023
ACC_02688,Current,CUST_1727
ACC_02689,Savings,CUST_1203
ACC_02690,Business,CUST_0423
ACC_02691,Savings,CUST_1167
ACC_02692,Savings,CUST_1154
ACC_02693,Savings,CUST_1524
ACC_02694,Savings,CUST_0859
ACC_02695,Business,CUST_0770
ACC_02696,Salary,CUST_1006
ACC_02697,Current,CUST_1308
ACC_02698,Savings,CUST_0475
ACC_02699,Salary,CUST_1647
ACC_02700,Current,CUST_1206
ACC_02701,Current,CUST_0633
ACC_02702,Savings,CUST_0340
ACC_02703,Savings,CUST_0669
ACC_02704,Savings,CUST_1443
ACC_02705,Savings,CUST_1941
ACC_02706,Savings,CUST_0355
ACC_02707,Savings,CUST_1082
ACC_02708,Current,CUST_1083
ACC_02709,Savings,CUST_0407
ACC_02710,Savings,CUST_1744
ACC_02711,Current,CUST_0327
ACC_02712,Savings,CUST_1763
ACC_02713,Current,CUST_0104
ACC_02714,Savings,CUST_1815
ACC_02715,Savings,CUST_0559
ACC_02716,Savings,CUST_1317
ACC_02717,Current,CUST_0838
ACC_02718,Salary,CUST_1896
ACC_02719,Business,CUST_0080
ACC_02720,Savings,CUST_0763
ACC_02721,Current,CUST_0464
ACC_02722,Current,CUST_1374
ACC_02723,Salary,CUST_1334
ACC_02724,Current,CUST_1996
ACC_02725,Savings,CUST_1542
ACC_02726,Savings,CUST_0495
ACC_02727,Savings,CUST_0743
ACC_02728,Savings,CUST_1608
ACC_02729,Savings,CUST_0107
ACC_02730,Current,CUST_1816
ACC_02731,Savings,CUST_1654
ACC_02732,Salary,CUST_0154
ACC_02733,Salary,CUST_0017
ACC_02734,Current,CUST_1346
ACC_02735,Savings,CUST_1356
ACC_02736,Savings,CUST_1546
ACC_02737,Current,CUST_0019
ACC_02738,Savings,CUST_0652
ACC_02739,Savings,CUST_1177
ACC_02740,Current,CUST_0288
ACC_02741,Current,CUST_0470
ACC_02742,Salary,CUST_1991
ACC_02743,Savings,CUST_1176
ACC_02744,Current,CUST_0696
ACC_02745,Current,CUST_0710
ACC_02746,Savings,CUST_1753
ACC_02747,Savings,CUST_1930
ACC_02748,Current,CUST_0913
ACC_02749,Savings,CUST_1189
ACC_02750,Savings,CUST_0192
ACC_02751,Savings,CUST_0406
ACC_02752,Savings,CUST_0269
ACC_02753,Salary,CUST_1344
ACC_02754,Current,CUST_1886
ACC_02755,Savings,CUST_0934
ACC_02756,Savings,CUST_1371
ACC_02757,Current,CUST_1706
ACC_02758,Current,CUST_1059
ACC_02759,Salary,CUST_0960
ACC_02760,Savings,CUST_1596
ACC_02761,Salary,CUST_1541
ACC_02762,Savings,CUST_0902
ACC_02763,Savings,CUST_0268
ACC_02764,Savings,CUST_1869
ACC_02765,Current,CUST_1246
ACC_02766,Savings,CUST_1347
ACC_02767,Business,CUST_0991
ACC_02768,Savings,CUST_1518
ACC_02769,Salary,CUST_1498
ACC_02770,Business,CUST_1621
ACC_02771,Salary,CUST_0737
ACC_02772,Savings,CUST_0787
ACC_02773,Savings,CUST_1057
ACC_02774,Current,CUST_0480
ACC_02775,Current,CUST_0539
ACC_02776,Current,CUST_1378
ACC_02777,Salary,CUST_1119
ACC_02778,Business,CUST_1717
ACC_02779,Savings,CUST_0784
ACC_02780,Salary,CUST_0191
ACC_02781,Savings,CUST_0294
ACC_02782,Savings,CUST_1237
ACC_02783,Savings,CUST_0835
ACC_02784,Savings,CUST_1644
ACC_02785,Salary,CUST_0259
ACC_02786,Salary,CUST_0960
ACC_02787,Savings,CUST_1054
ACC_02788,Current,CUST_1225
ACC_02789,Savings,CUST_1923
ACC_02790,Savings,CUST_0763
ACC_02791,Savings,CUST_0025
ACC_02792,Savings,CUST_0556
ACC_02793,Savings,CUST_1079
ACC_02794,Business,CUST_0712
ACC_02795,Savings,CUST_1696
ACC_02796,Savings,CUST_1308
ACC_02797,Savings,CUST_1782
ACC_02798,Salary,CUST_1249
ACC_02799,Current,CUST_0346
ACC_02800,Current,CUST_1283
ACC_02801,Current,CUST_1255
ACC_02802,Current,CUST_1576
ACC_02803,Savings,CUST_0089
ACC_02804,Savings,CUST_1764
ACC_02805,Savings,CUST_0067
ACC_02806,Savings,CUST_1130
ACC_02807,Salary,CUST_0944
ACC_02808,Savings,CUST_0837
ACC_02809,Current,CUST_1124
ACC_02810,Savings,CUST_0841
ACC_02811,Business,CUST_0449
ACC_02812,Current,CUST_1440
ACC_02813,Savings,CUST_0806
ACC_02814,Current,CUST_1430
ACC_02815,Savings,CUST_1049
ACC_02816,Business,CUST_0345
ACC_02817,Savings,CUST_0664
ACC_02818,Savings,CUST_1144
ACC_02819,Savings,CUST_1849
ACC_02820,Savings,CUST_0432
ACC_02821,Savings,CUST_1661
ACC_02822,Savings,CUST_1611
ACC_02823,Current,CUST_1418
ACC_02824,Savings,CUST_0445
ACC_02825,Business,CUST_0589
ACC_02826,Salary,CUST_1990
ACC_02827,Business,CUST_0910
ACC_02828,Salary,CUST_1284
ACC_02829,Current,CUST_1192
ACC_02830,Current,CUST_0532
ACC_02831,Business,CUST_1898
ACC_02832,Savings,CUST_1175
ACC_02833,Savings,CUST_1372
ACC_02834,Savings,CUST_1487
ACC_02835,Salary,CUST_0944
ACC_02836,Current,CUST_0337
ACC_02837,Savings,CUST_0444
ACC_02838,Salary,CUST_1125
ACC_02839,Savings,CUST_0846
ACC_02840,Current,CUST_1782
ACC_02841,Current,CUST_0738
ACC_02842,Salary,CUST_1616
ACC_02843,Current,CUST_1188
ACC_02844,Current,CUST_1815
ACC_02845,Current,CUST_1717
ACC_02846,Current,CUST_0413
ACC_02847,Savings,CUST_0353
ACC_02848,Salary,CUST_0231
ACC_02849,Savings,CUST_1364
ACC_02850,Savings,CUST_1762
ACC_02851,Current,CUST_1601
ACC_02852,Savings,CUST_0314
ACC_02853,Savings,CUST_1013
ACC_02854,Current,CUST_1284
ACC_02855,Current,CUST_0058
ACC_02856,Savings,CUST_1697
ACC_02857,Savings,CUST_1733
ACC_02858,Savings,CUST_1699
ACC_02859,Savings,CUST_1143
ACC_02860,Salary,CUST_0400
ACC_02861,Salary,CUST_0713
ACC_02862,Savings,CUST_0851
ACC_02863,Salary,CUST_0364
ACC_02864,Savings,CUST_0249
ACC_02865,Current,CUST_0775
ACC_02866,Business,CUST_1463
ACC_02867,Salary,CUST_1363
ACC_02868,Salary,CUST_1906
ACC_02869,Savings,CUST_1037
ACC_02870,Current,CUST_0353
ACC_02871,Savings,CUST_1926
ACC_02872,Savings,CUST_1571
ACC_02873,Savings,CUST_1823
ACC_02874,Salary,CUST_0373
ACC_02875,Salary,CUST_0016
ACC_02876,Business,CUST_0377
ACC_02877,Current,CUST_1887
ACC_02878,Savings,CUST_1308
ACC_02879,Current,CUST_0641
ACC_02880,Savings,CUST_1265
ACC_02881,Current,CUST_1609
ACC_02882,Savings,CUST_0549
ACC_02883,Savings,CUST_0023
ACC_02884,Current,CUST_0726
ACC_02885,Current,CUST_1635
ACC_02886,Savings,CUST_1284
ACC_02887,Current,CUST_0477
ACC_02888,Savings,CUST_0218
ACC_02889,Salary,CUST_0334
ACC_02890,Current,CUST_0056
ACC_02891,Savings,CUST_0380
ACC_02892,Current,CUST_1469
ACC_02893,Current,CUST_0217
ACC_02894,Salary,CUST_1454
ACC_02895,Savings,CUST_0949
ACC_02896,Savings,CUST_1320
ACC_02897,Current,CUST_0457
ACC_02898,Savings,CUST_1950
ACC_02899,Current,CUST_1761
ACC_02900,Salary,CUST_0187
ACC_02901,Current,CUST_1300
ACC_02902,Business,CUST_1139
ACC_02903,Savings,CUST_1967
ACC_02904,Savings,CUST_0570
ACC_02905,Savings,CUST_0370
ACC_02906,Salary,CUST_1014
ACC_02907,Savings,CUST_1965
ACC_02908,Salary,CUST_1089
ACC_02909,Savings,CUST_0590
ACC_02910,Savings,CUST_1651
ACC_02911,Savings,CUST_1976
ACC_02912,Current,CUST_0762
ACC_02913,Savings,CUST_1934
ACC_02914,Savings,CUST_0976
ACC_02915,Current,CUST_0010
ACC_02916,Savings,CUST_0830
ACC_02917,Salary,CUST_1608
ACC_02918,Savings,CUST_0155
ACC_02919,Savings,CUST_0775
ACC_02920,Savings,CUST_1776
ACC_02921,Current,CUST_1953
ACC_02922,Savings,CUST_0903
ACC_02923,Current,CUST_0778
ACC_02924,Salary,CUST_1772
ACC_02925,Current,CUST_1470
ACC_02926,Salary,CUST_0177
ACC_02927,Salary,CUST_0970
ACC_02928,Savings,CUST_1162
ACC_02929,Savings,CUST_1652
ACC_02930,Current,CUST_0332
ACC_02931,Savings,CUST_1102
ACC_02932,Salary,CUST_0826
ACC_02933,Current,CUST_1721
ACC_02934,Savings,CUST_1679
ACC_02935,Salary,CUST_1234
ACC_02936,Salary,CUST_0621
ACC_02937,Savings,CUST_0397
ACC_02938,Savings,CUST_1567
ACC_02939,Savings,CUST_1017
ACC_02940,Salary,CUST_1307
ACC_02941,Current,CUST_0865
ACC_02942,Current,CUST_1313
ACC_02943,Business,CUST_1109
ACC_02944,Salary,CUST_1758
ACC_02945,Business,CUST_1675
ACC_02946,Salary,CUST_1351
ACC_02947,Business,CUST_1216
ACC_02948,Current,CUST_1349
ACC_02949,Savings,CUST_1486
ACC_02950,Current,CUST_0225
ACC_02951,Salary,CUST_0785
ACC_02952,Savings,CUST_0725
ACC_02953,Business,CUST_1734
ACC_02954,Savings,CUST_1557
ACC_02955,Savings,CUST_0489
ACC_02956,Salary,CUST_0562
ACC_02957,Savings,CUST_1689
ACC_02958,Current,CUST_1525
ACC_02959,Savings,CUST_1117
ACC_02960,Savings,CUST_0891
ACC_02961,Current,CUST_1021
ACC_02962,Savings,CUST_0952
ACC_02963,Savings,CUST_1803
ACC_02964,Current,CUST_1658
ACC_02965,Salary,CUST_1549
ACC_02966,Savings,CUST_1794
ACC_02967,Current,CUST_0180
ACC_02968,Current,CUST_0167
ACC_02969,Savings,CUST_0205
ACC_02970,Salary,CUST_0725
ACC_02971,Current,CUST_1366
ACC_02972,Savings,CUST_1713
ACC_02973,Savings,CUST_0236
ACC_02974,Salary,CUST_1024
ACC_02975,Savings,CUST_0402
ACC_02976,Current,CUST_1803
ACC_02977,Savings,CUST_1716
ACC_02978,Business,CUST_0615
ACC_02979,Salary,CUST_2000
ACC_02980,Current,CUST_1324
ACC_02981,Savings,CUST_0748
ACC_02982,Savings,CUST_0519
ACC_02983,Savings,CUST_0742
ACC_02984,Savings,CUST_0410
ACC_02985,Current,CUST_0090
ACC_02986,Savings,CUST_0780
ACC_02987,Savings,CUST_0757
ACC_02988,Salary,CUST_0028
ACC_02989,Current,CUST_1966
ACC_02990,Savings,CUST_1217
ACC_02991,Salary,CUST_0878
ACC_02992,Current,CUST_1367
ACC_02993,Salary,CUST_0765
ACC_02994,Current,CUST_0011
ACC_02995,Savings,CUST_0121
ACC_02996,Salary,CUST_0539
ACC_02997,Salary,CUST_1825
ACC_02998,Savings,CUST_1165
ACC_02999,Salary,CUST_1241
ACC_03000,Savings,CUST_0845
ACC_03001,Savings,CUST_1296
ACC_03002,Savings,CUST_1713
ACC_03003,Salary,CUST_1776
ACC_03004,Current,CUST_1535
ACC_03005,Salary,CUST_1500
ACC_03006,Savings,CUST_0358
ACC_03007,Business,CUST_0375
ACC_03008,Salary,CUST_1527
ACC_03009,Savings,CUST_0927
ACC_03010,Current,CUST_0957
ACC_03011,Current,CUST_1491
ACC_03012,Salary,CUST_0033
ACC_03013,Savings,CUST_0078
ACC_03014,Business,CUST_1030
ACC_03015,Savings,CUST_0401
ACC_03016,Current,CUST_0484
ACC_03017,Current,CUST_1693
ACC_03018,Savings,CUST_1473
ACC_03019,Current,CUST_0860
ACC_03020,Current,CUST_1085
ACC_03021,Savings,CUST_1112
ACC_03022,Savings,CUST_1434
ACC_03023,Salary,CUST_0102
ACC_03024,Current,CUST_0871
ACC_03025,Current,CUST_1682
ACC_03026,Current,CUST_0908
ACC_03027,Current,CUST_0170
ACC_03028,Salary,CUST_1182
ACC_03029,Current,CUST_0728
ACC_03030,Savings,CUST_1960
ACC_03031,Current,CUST_0265
ACC_03032,Savings,CUST_1510
ACC_03033,Current,CUST_0149
ACC_03034,Savings,CUST_1833
ACC_03035,Business,CUST_1061
ACC_03036,Salary,CUST_1381
ACC_03037,Savings,CUST_0095
ACC_03038,Savings,CUST_0794
ACC_03039,Current,CUST_1349
ACC_03040,Business,CUST_1622
ACC_03041,Current,CUST_0299
ACC_03042,Savings,CUST_0456
ACC_03043,Savings,CUST_1898
ACC_03044,Salary,CUST_1929
ACC_03045,Savings,CUST_0957
ACC_03046,Current,CUST_0370
ACC_03047,Salary,CUST_0175
ACC_03048,Savings,CUST_0927
ACC_03049,Current,CUST_1986
ACC_03050,Savings,CUST_0128
ACC_03051,Salary,CUST_0852
ACC_03052,Current,CUST_1329
ACC_03053,Savings,CUST_0245
ACC_03054,Current,CUST_0439
ACC_03055,Current,CUST_1825
ACC_03056,Salary,CUST_0100
ACC_03057,Business,CUST_0162
ACC_03058,Current,CUST_1001
ACC_03059,Savings,CUST_0112
ACC_03060,Current,CUST_1109
ACC_03061,Salary,CUST_0877
ACC_03062,Current,CUST_1177
ACC_03063,Salary,CUST_0309
ACC_03064,Current,CUST_0543
ACC_03065,Current,CUST_0758
ACC_03066,Savings,CUST_1781
ACC_03067,Current,CUST_1316
ACC_03068,Current,CUST_1972
ACC_03069,Business,CUST_1559
ACC_03070,Savings,CUST_0001
ACC_03071,Current,CUST_0940
ACC_03072,Savings,CUST_0976
ACC_03073,Savings,CUST_0445
ACC_03074,Current,CUST_0460
ACC_03075,Savings,CUST_0890
ACC_03076,Savings,CUST_0721
ACC_03077,Savings,CUST_1824
ACC_03078,Savings,CUST_0690
ACC_03079,Current,CUST_1090
ACC_03080,Business,CUST_0599
ACC_03081,Current,CUST_0751
ACC_03082,Current,CUST_1573
ACC_03083,Current,CUST_1955
ACC_03084,Savings,CUST_0871
ACC_03085,Current,CUST_1219
ACC_03086,Current,CUST_0882
ACC_03087,Savings,CUST_0623
ACC_03088,Savings,CUST_0823
ACC_03089,Savings,CUST_0206
ACC_03090,Salary,CUST_1056
ACC_03091,Salary,CUST_1993
ACC_03092,Savings,CUST_0042
ACC_03093,Savings,CUST_0007
ACC_03094,Current,CUST_1470
ACC_03095,Savings,CUST_0068
ACC_03096,Current,CUST_1941
ACC_03097,Savings,CUST_0040
ACC_03098,Savings,CUST_0800
ACC_03099,Savings,CUST_0063
ACC_03100,Current,CUST_1185
ACC_03101,Savings,CUST_0218
ACC_03102,Current,CUST_0414
ACC_03103,Current,CUST_1298
ACC_03104,Savings,CUST_1699
ACC_03105,Savings,CUST_1450
ACC_03106,Savings,CUST_0473
ACC_03107,Savings,CUST_1978
ACC_03108,Savings,CUST_1414
ACC_03109,Savings,CUST_1498
ACC_03110,Current,CUST_1755
ACC_03111,Salary,CUST_1685
ACC_03112,Savings,CUST_0645
ACC_03113,Savings,CUST_1723
ACC_03114,Current,CUST_0387
ACC_03115,Current,CUST_1060
ACC_03116,Salary,CUST_0359
ACC_03117,Savings,CUST_0319
ACC_03118,Current,CUST_1247
ACC_03119,Business,CUST_1816
ACC_03120,Savings,CUST_1341
ACC_03121,Current,CUST_1137
ACC_03122,Current,CUST_1821
ACC_03123,Savings,CUST_1297
ACC_03124,Savings,CUST_0125
ACC_03125,Business,CUST_0960
ACC_03126,Current,CUST_1416
ACC_03127,Savings,CUST_1668
ACC_03128,Savings,CUST_0888
ACC_03129,Current,CUST_0143
ACC_03130,Salary,CUST_1191
ACC_03131,Savings,CUST_0296
ACC_03132,Salary,CUST_1891
ACC_03133,Current,CUST_1450
ACC_03134,Current,CUST_0871
ACC_03135,Current,CUST_1575
ACC_03136,Savings,CUST_0287
ACC_03137,Savings,CUST_0123
ACC_03138,Savings,CUST_1984
ACC_03139,Savings,CUST_1483
ACC_03140,Current,CUST_0987
ACC_03141,Current,CUST_0742
ACC_03142,Current,CUST_1165
ACC_03143,Salary,CUST_1051
ACC_03144,Current,CUST_1106
ACC_03145,Salary,CUST_1215
ACC_03146,Savings,CUST_1013
ACC_03147,Savings,CUST_1430
ACC_03148,Salary,CUST_1482
ACC_03149,Savings,CUST_0053
ACC_03150,Current,CUST_0435
ACC_03151,Current,CUST_1754
ACC_03152,Current,CUST_0121
ACC_03153,Savings,CUST_1319
ACC_03154,Salary,CUST_0101
ACC_03155,Savings,CUST_1711
ACC_03156,Savings,CUST_0270
ACC_03157,Current,CUST_1881
ACC_03158,Savings,CUST_0969
ACC_03159,Savings,CUST_1084
ACC_03160,Current,CUST_1969
ACC_03161,Current,CUST_0751
ACC_03162,Savings,CUST_1958
ACC_03163,Current,CUST_1253
ACC_03164,Current,CUST_1188
ACC_03165,Current,CUST_0880
ACC_03166,Salary,CUST_1451
ACC_03167,Savings,CUST_1617
ACC_03168,Salary,CUST_1324
ACC_03169,Business,CUST_1628
