transaction_id,account_id,transaction_date,transaction_type,amount
77130,2767,2025-05-26,Credit,19.06
77131,3524,2025-02-23,Credit,38.61
77132,2057,2025-08-29,Debit,59.74
77133,1599,2024-07-06,Payment,115.65
77134,4116,2025-08-02,Transfer,104.76
77135,4073,2025-04-27,Debit,23.59
77136,411,2024-06-01,Transfer,30.08
77137,1859,2025-07-02,Debit,8.65
77138,3507,2025-03-29,Debit,36.41
77139,605,2025-06-25,Credit,16.57
77140,1916,2024-09-25,Debit,11.85
77141,1299,2025-08-22,Payment,14.22
77142,4366,2025-01-06,Credit,33.34
77143,4377,2025-06-03,Debit,23.19
77144,4266,2025-01-01,Credit,40.91
77145,2952,2025-06-27,Credit,9.3
77146,1193,2025-04-16,Debit,12.76
77147,2747,2025-09-23,Credit,6.33
77148,4054,2025-06-05,Debit,110.02
77149,3695,2025-06-16,Debit,175.76
77150,4081,2025-08-29,Credit,11.06
77151,3006,2025-08-13,Payment,64.41
77152,1569,2025-04-07,Debit,21.14
77153,3508,2025-06-24,Debit,4.26
77154,2304,2025-07-17,Debit,1.26
77155,2165,2025-08-25,Debit,89.5
77156,3785,2025-02-01,Credit,4.51
77157,4303,2024-03-06,Transfer,8.02
77158,4256,2024-08-30,Credit,1.63
77159,2914,2025-06-12,Debit,115.6
77160,1198,2025-01-06,Credit,6.88
77161,2909,2025-04-19,Payment,2.54
77162,2632,2025-09-22,Transfer,12.39
77163,1136,2025-05-19,Credit,147.16
77164,876,2025-06-15,Debit,37.49
77165,3987,2025-02-12,Debit,68.86
77166,791,2025-06-24,Debit,74.26
77167,1041,2025-03-06,Debit,59.61
77168,3593,2025-06-25,Credit,123.11
77169,2311,2025-03-12,Debit,144.63
77170,2881,2025-04-26,Credit,161.52
77171,1484,2025-04-14,Credit,29.82
77172,3268,2025-08-10,Debit,14.14
77173,1893,2025-06-01,Debit,22.02
77174,2687,2024-11-12,Transfer,37.51
77175,2544,2025-09-21,Credit,47.73
77176,2712,2025-08-29,Credit,27.26
77177,369,2025-06-21,Debit,24.92
77178,2820,2025-06-20,Transfer,16.67
77179,1834,2025-05-20,Debit,36.57
77180,4025,2025-03-02,Credit,47.26
77181,3153,2025-04-23,Credit,47.57
77182,2344,2025-07-19,Debit,70.29
77183,477,2025-01-22,Debit,167.71
77184,2387,2024-07-08,Transfer,128.72
77185,2909,2025-03-06,Debit,69.64
77186,1043,2024-05-09,Transfer,11.48
77187,574,2025-02-26,Credit,11.66
77188,2211,2025-08-27,Credit,16.45
77189,985,2025-01-27,Debit,15.85
77190,90,2025-03-28,Credit,65.0
77191,687,2025-05-16,Transfer,29.74
77192,60,2024-09-15,Credit,8.24
77193,4018,2025-09-09,Transfer,17.21
77194,1453,2025-06-28,Payment,8.9
77195,3250,2025-08-28,Debit,57.48
77196,148,2025-06-09,Transfer,62.04
77197,3035,2025-03-03,Debit,6.74
77198,2661,2025-03-21,Credit,48.48
77199,3891,2025-01-22,Debit,15.76
77200,848,2025-06-16,Credit,16.13
77201,1739,2024-10-27,Debit,47.17
77202,4271,2025-06-23,Credit,13.36
77203,1670,2025-08-21,Debit,1.15
77204,1105,2025-07-30,Debit,12.79
77205,3251,2025-01-18,Debit,54.11
77206,3308,2025-09-04,Debit,16.01
77207,3680,2024-12-25,Credit,7.79
77208,3231,2024-11-03,Transfer,21.91
77209,4407,2025-09-26,Credit,3.02
77210,617,2025-07-23,Credit,6.02
77211,1738,2025-09-01,Transfer,37.35
77212,4090,2025-04-30,Credit,21.55
77213,38,2025-01-17,Transfer,25.77
77214,1655,2025-06-12,Credit,14.75
77215,2320,2025-03-05,Credit,112.19
77216,4286,2025-09-19,Credit,63.58
77217,1922,2024-11-12,Transfer,54.34
77218,953,2025-05-04,Debit,23.22
77219,1609,2025-03-28,Credit,16.83
77220,2850,2024-03-04,Credit,67.43
77221,2424,2025-07-20,Payment,22.56
77222,4289,2024-08-09,Transfer,398.75
77223,398,2025-01-13,Debit,1.99
77224,4289,2025-06-15,Transfer,333.7
77225,3030,2025-06-01,Credit,42.51
77226,835,2025-02-09,Credit,13.98
77227,2551,2025-03-09,Debit,30.41
77228,4279,2024-12-08,Credit,8.1
77229,3626,2025-07-01,Credit,72.74
77230,4286,2025-08-10,Credit,121.76
77231,2683,2025-08-08,Debit,1.99
77232,521,2025-07-20,Debit,3.43
77233,497,2024-12-15,Transfer,37.64
77234,1332,2025-05-20,Transfer,6.81
77235,3505,2025-05-28,Transfer,134.78
77236,4203,2025-10-21,Debit,204.45
77237,2167,2025-03-20,Transfer,61.73
77238,834,2025-04-04,Debit,10.06
77239,3591,2025-08-31,Credit,39.12
77240,261,2024-10-13,Credit,1.8
77241,3925,2024-05-20,Debit,77.52
77242,2074,2024-01-16,Debit,12.3
77243,790,2025-07-10,Transfer,50.17
77244,3109,2025-08-23,Debit,50.98
77245,394,2025-06-09,Credit,2.54
77246,2335,2025-07-24,Debit,13.32
77247,4124,2025-09-03,Payment,102.49
77248,1224,2025-01-02,Credit,24.86
77249,2926,2025-03-30,Debit,25.18
77250,3131,2024-09-21,Debit,67.68
77251,3335,2025-08-23,Debit,318.77
77252,3637,2025-05-13,Credit,19.0
77253,917,2025-09-13,Credit,113.12
77254,1607,2025-05-03,Transfer,29.31
77255,1442,2025-04-07,Debit,19.93
77256,2576,2024-12-28,Debit,31.94
77257,427,2025-09-07,Debit,58.54
77258,1292,2025-04-16,Credit,71.55
77259,3913,2024-12-12,Credit,123.84
77260,1156,2025-06-22,Debit,7.07
77261,3823,2025-01-10,Debit,36.45
77262,2510,2025-07-29,Debit,171.02
77263,328,2025-04-12,Debit,17.76
77264,3268,2024-12-19,Credit,12.13
77265,2693,2025-04-06,Credit,29.48
77266,4320,2025-05-22,Debit,8.86
77267,403,2025-02-19,Credit,15.76
77268,3855,2025-06-09,Transfer,68.01
77269,294,2025-02-25,Credit,21.73
77270,2209,2025-02-27,Debit,24.06
77271,2518,2025-07-07,Debit,16.92
77272,712,2025-06-16,Payment,56.39
77273,3518,2025-05-01,Credit,28.09
77274,201,2025-08-03,Debit,148.22
77275,4175,2024-04-30,Transfer,28.4
77276,1656,2025-05-30,Debit,35.13
77277,149,2024-08-04,Transfer,25.97
77278,1307,2025-07-22,Credit,42.65
77279,4151,2025-08-15,Debit,46.1
77280,3133,2024-01-29,Debit,1.72
77281,4303,2025-02-21,Debit,25.59
77282,2223,2025-06-06,Debit,42.78
77283,1659,2025-09-08,Credit,20.77
77284,1243,2025-04-02,Debit,25.67
77285,92,2025-06-24,Payment,12.06
77286,3094,2025-06-27,Payment,44.1
77287,404,2025-09-17,Transfer,15.44
77288,265,2025-07-10,Credit,19.72
77289,337,2025-05-29,Credit,5.79
77290,2311,2025-07-22,Credit,60.8
77291,1892,2025-04-16,Transfer,35.14
77292,3369,2024-11-16,Debit,12.19
77293,2906,2025-05-21,Credit,72.22
77294,3705,2024-11-26,Credit,90.32
77295,17,2025-08-08,Credit,3.62
77296,4232,2025-07-11,Debit,3.85
77297,2917,2025-08-13,Debit,48.22
77298,2417,2024-12-29,Debit,15.42
77299,2982,2025-03-16,Debit,19.62
77300,2285,2025-07-13,Debit,195.11
77301,1621,2025-08-07,Credit,14.4
77302,1506,2025-06-21,Debit,19.6
77303,1837,2025-08-09,Debit,78.36
77304,1841,2025-07-26,Debit,4.03
77305,3783,2024-11-09,Payment,4.81
77306,74,2025-08-11,Credit,67.38
77307,3602,2024-09-11,Payment,72.76
77308,2170,2025-09-02,Payment,174.89
77309,1671,2024-12-22,Credit,5.5
77310,2577,2025-08-15,Credit,47.78
77311,3836,2025-08-01,Debit,15.94
77312,1166,2025-04-15,Credit,43.9
77313,3692,2025-07-01,Debit,244.45
77314,1902,2025-09-30,Debit,29.49
77315,1367,2025-07-24,Debit,16.79
77316,906,2025-02-06,Credit,55.68
77317,2856,2025-03-15,Transfer,39.51
77318,1130,2025-03-29,Payment,14.76
77319,3117,2024-11-19,Transfer,33.94
77320,3428,2025-08-17,Debit,12.47
77321,689,2025-05-03,Credit,7.54
77322,3910,2025-02-07,Debit,14.36
77323,307,2024-10-30,Credit,21.43
77324,4401,2025-07-12,Debit,28.12
77325,3098,2025-08-27,Debit,1.41
77326,2320,2025-08-25,Debit,58.81
77327,986,2025-06-16,Credit,7.86
77328,4424,2025-05-28,Transfer,29.79
77329,1206,2025-05-20,Transfer,2.62
77330,3738,2025-08-09,Debit,11.58
77331,2310,2025-09-15,Debit,55.29
77332,124,2025-02-17,Debit,11.18
77333,2172,2025-08-15,Transfer,8.23
77334,737,2024-08-29,Credit,30.97
77335,1592,2024-12-26,Credit,143.05
77336,3203,2025-07-14,Credit,20.98
77337,2659,2024-10-01,Credit,60.71
77338,4189,2025-06-24,Credit,13.31
77339,1209,2025-05-06,Credit,10.21
77340,2580,2025-07-17,Debit,23.38
77341,3676,2025-02-15,Credit,45.17
77342,1774,2023-10-29,Credit,30.29
77343,1859,2025-02-24,Credit,127.35
77344,293,2025-03-22,Transfer,13.21
77345,1713,2024-12-28,Debit,15.78
77346,2619,2023-10-29,Credit,32.79
77347,2935,2025-06-10,Debit,5.38
77348,2471,2025-07-04,Debit,10.21
77349,38,2025-06-21,Payment,63.98
77350,2384,2025-04-16,Payment,365.03
77351,1661,2025-08-22,Debit,20.03
77352,363,2025-07-28,Transfer,27.03
77353,4383,2025-07-20,Debit,11.97
77354,2570,2024-10-31,Credit,143.56
77355,2141,2025-08-13,Debit,17.02
77356,3769,2025-03-15,Debit,10.23
77357,3554,2025-01-16,Debit,5.35
77358,3633,2024-05-24,Transfer,37.6
77359,2564,2024-12-10,Credit,97.71
77360,4266,2025-07-12,Credit,9.37
77361,338,2024-12-30,Debit,232.56
77362,2879,2023-12-03,Debit,27.65
77363,2682,2025-01-10,Credit,9.93
77364,4094,2025-08-03,Credit,14.28
77365,850,2024-11-29,Debit,49.88
77366,3451,2025-04-11,Debit,6.94
77367,1031,2025-07-24,Credit,124.57
77368,1952,2025-03-22,Debit,9.46
77369,403,2025-03-06,Debit,15.34
77370,3778,2025-01-18,Debit,47.13
77371,3116,2025-01-28,Debit,2.16
77372,4163,2024-06-22,Credit,5.51
77373,443,2025-08-06,Debit,23.7
77374,4081,2024-06-24,Credit,19.95
77375,1079,2025-06-19,Credit,29.93
77376,1935,2025-06-09,Credit,23.37
77377,162,2025-06-23,Credit,29.43
77378,4354,2024-09-03,Credit,26.38
77379,255,2025-03-19,Credit,12.49
77380,1343,2025-01-26,Debit,13.77
77381,4401,2025-07-15,Transfer,122.95
77382,4146,2025-05-29,Credit,87.44
77383,2773,2024-11-12,Credit,25.81
77384,1385,2025-09-13,Debit,9.77
77385,4268,2025-04-17,Credit,229.63
77386,1162,2024-11-29,Debit,12.83
77387,2312,2024-10-28,Credit,31.01
77388,2691,2025-07-27,Credit,22.69
77389,272,2025-07-15,Debit,6.21
77390,3601,2024-06-11,Transfer,25.03
77391,2919,2025-06-08,Payment,34.44
77392,1662,2025-04-24,Transfer,6.47
77393,3203,2024-01-18,Transfer,85.33
77394,639,2025-09-28,Credit,39.0
77395,4314,2025-07-23,Debit,2.26
77396,701,2025-06-12,Debit,24.75
77397,4028,2025-08-03,Credit,54.74
77398,1088,2025-07-29,Payment,143.42
77399,1056,2024-08-15,Transfer,13.63
77400,4409,2024-09-12,Debit,105.15
77401,1112,2025-04-25,Transfer,12.44
77402,1244,2025-05-15,Debit,71.58
77403,678,2025-04-08,Credit,45.64
77404,2149,2025-02-14,Transfer,9.76
77405,1048,2024-10-22,Credit,77.38
77406,3840,2024-05-09,Transfer,9.42
77407,1264,2025-01-11,Credit,10.15
77408,2010,2025-08-31,Debit,6.38
77409,3245,2024-12-05,Debit,137.34
77410,609,2024-11-11,Debit,1.06
77411,1775,2025-04-23,Credit,12.14
77412,1096,2025-08-11,Transfer,43.88
77413,329,2025-07-02,Debit,7.94
77414,181,2024-12-13,Debit,5.93
77415,398,2025-07-03,Debit,4.49
77416,918,2025-07-21,Transfer,63.7
77417,2890,2024-04-24,Debit,309.2
77418,2588,2025-02-04,Credit,97.34
77419,38,2025-10-08,Transfer,16.47
77420,4103,2025-05-21,Credit,7.09
77421,2189,2025-09-20,Credit,32.66
77422,3067,2025-05-30,Transfer,183.13
77423,267,2025-10-25,Debit,3.25
77424,1893,2025-08-09,Credit,35.15
77425,1769,2025-08-06,Debit,14.95
77426,2202,2025-04-07,Debit,9.54
77427,3570,2025-04-09,Debit,218.07
77428,3840,2025-07-28,Credit,25.99
77429,254,2025-06-11,Debit,87.64
77430,3175,2025-08-12,Credit,65.54
77431,3973,2025-09-12,Transfer,7.89
77432,3884,2025-09-12,Transfer,58.31
77433,1751,2025-06-27,Credit,22.74
77434,3399,2025-09-17,Credit,40.59
77435,2310,2025-02-23,Credit,8.55
77436,985,2024-12-14,Debit,125.68
77437,2451,2025-03-28,Credit,36.78
77438,522,2025-10-19,Debit,26.72
77439,1518,2024-11-30,Debit,1.31
77440,1589,2023-10-29,Debit,9.94
77441,3356,2025-08-25,Debit,92.22
77442,3011,2025-01-01,Debit,4.43
77443,3669,2024-01-01,Debit,66.99
77444,1522,2025-01-01,Transfer,30.0
77445,44,2025-08-31,Debit,0.62
77446,2353,2025-08-20,Payment,20.17
77447,4412,2025-07-22,Debit,3.81
77448,2463,2025-05-11,Debit,9.27
77449,3394,2024-04-27,Credit,4.47
77450,699,2025-08-05,Credit,12.38
77451,487,2025-08-18,Debit,23.91
77452,1290,2025-07-15,Debit,3.94
77453,4419,2025-05-07,Credit,10.27
77454,1292,2025-05-10,Credit,38.87
77455,1890,2025-04-20,Credit,83.84
77456,4343,2025-06-23,Debit,26.28
77457,2529,2025-10-01,Debit,95.58
77458,1677,2024-12-29,Credit,11.94
77459,4116,2025-08-13,Debit,32.58
77460,4063,2025-09-21,Credit,48.0
77461,1094,2025-04-26,Debit,148.79
77462,908,2025-07-29,Transfer,74.8
77463,641,2025-07-22,Debit,15.23
77464,4428,2023-11-09,Transfer,17.77
77465,1777,2025-03-28,Credit,46.75
77466,607,2025-08-03,Debit,41.49
77467,2968,2025-03-16,Debit,11.53
77468,747,2025-08-23,Credit,32.74
77469,4170,2025-05-02,Credit,16.36
77470,2713,2024-12-22,Debit,20.2
77471,2088,2025-03-22,Debit,1.9
77472,292,2025-03-30,Debit,3.68
77473,4147,2024-09-23,Debit,175.92
77474,1436,2025-04-05,Debit,5.73
77475,154,2025-10-11,Debit,26.5
77476,2241,2024-10-09,Debit,46.45
77477,4331,2025-03-12,Debit,162.8
77478,3503,2025-07-24,Debit,56.33
77479,856,2025-10-04,Debit,51.43
77480,1290,2024-07-31,Credit,146.58
77481,463,2025-07-16,Credit,13.13
77482,2436,2025-09-15,Debit,376.84
77483,614,2025-03-07,Credit,19.18
77484,1091,2025-06-30,Debit,51.62
77485,1208,2024-07-15,Debit,186.75
77486,2858,2025-06-21,Debit,27.29
77487,350,2025-05-09,Credit,15.19
77488,3590,2025-07-21,Debit,86.28
77489,2059,2025-07-28,Credit,203.63
77490,1541,2024-09-07,Credit,31.21
77491,556,2024-12-30,Debit,17.49
77492,2214,2025-08-14,Credit,55.49
77493,2386,2025-08-03,Payment,42.91
77494,3155,2024-12-20,Credit,34.71
77495,3628,2025-03-04,Debit,59.16
77496,3649,2024-08-01,Credit,28.03
77497,1873,2025-10-07,Debit,5.26
77498,722,2024-12-02,Debit,16.82
77499,2681,2025-01-10,Transfer,17.76
77500,3540,2025-04-26,Credit,81.58
77501,4223,2025-05-28,Credit,86.17
77502,55,2025-05-09,Debit,4.76
77503,2391,2025-09-05,Credit,57.3
77504,683,2025-06-25,Debit,172.9
77505,851,2025-03-01,Debit,9.3
77506,3138,2025-09-18,Credit,27.61
77507,1056,2025-08-11,Credit,49.19
77508,3623,2025-03-02,Transfer,659.47
77509,3621,2025-09-07,Debit,57.56
77510,2923,2024-10-11,Debit,9.63
77511,2717,2025-07-21,Debit,31.39
77512,1729,2025-07-29,Debit,10.68
77513,1183,2025-03-18,Credit,3.69
77514,751,2024-11-29,Transfer,83.38
77515,861,2024-08-20,Transfer,33.23
77516,944,2025-10-07,Debit,87.82
77517,1178,2025-05-01,Debit,56.3
77518,2491,2025-08-07,Credit,7.57
77519,3399,2025-02-06,Debit,37.44
77520,2171,2025-07-31,Transfer,27.68
77521,412,2025-01-05,Debit,88.39
77522,3897,2025-03-28,Payment,8.3
77523,435,2025-07-17,Debit,4.8
77524,4324,2025-05-29,Transfer,13.14
77525,464,2025-09-21,Debit,12.41
77526,4021,2024-10-10,Debit,108.24
77527,4262,2024-12-19,Credit,5.66
77528,2037,2023-10-29,Debit,11.08
77529,187,2025-08-11,Debit,4.04
77530,2060,2025-03-24,Credit,2546.98
77531,1443,2025-01-23,Credit,4.32
77532,1539,2024-10-09,Credit,44.83
77533,1563,2024-10-05,Payment,38.33
77534,1265,2025-06-27,Credit,69.9
77535,1056,2025-06-21,Debit,25.87
77536,57,2025-07-02,Credit,26.71
77537,1203,2025-03-15,Debit,6.69
77538,1027,2025-06-11,Debit,28.47
77539,3028,2025-02-23,Credit,27.13
77540,1304,2025-08-22,Debit,38.46
77541,1702,2025-08-04,Transfer,14.62
77542,2332,2025-08-31,Transfer,144.93
77543,2638,2024-12-14,Debit,55.01
77544,1066,2025-08-25,Credit,91.9
77545,3964,2025-01-14,Credit,30.2
77546,954,2025-05-31,Debit,75.85
77547,2047,2025-03-01,Payment,87.6
77548,1092,2025-09-07,Transfer,45.93
77549,1412,2023-12-04,Debit,7.68
77550,2865,2025-08-01,Debit,12.04
77551,3873,2025-06-09,Credit,11.54
77552,792,2025-03-01,Debit,149.01
77553,3799,2025-08-05,Debit,24.69
77554,3922,2024-07-08,Transfer,33.09
77555,813,2024-09-10,Debit,33.48
77556,4459,2025-07-15,Debit,21.79
77557,3069,2025-06-29,Debit,13.03
77558,372,2025-08-08,Credit,1.05
77559,3457,2024-12-18,Credit,7.48
77560,2651,2025-02-01,Debit,20.59
77561,957,2025-02-04,Debit,28.91
77562,3940,2025-08-22,Credit,18.88
77563,4309,2024-12-23,Debit,3.68
77564,1954,2025-02-09,Debit,36.21
77565,1135,2024-06-17,Credit,5.49
77566,209,2024-08-16,Credit,53.8
77567,1886,2025-08-26,Credit,4.32
77568,3417,2025-01-19,Debit,27.85
77569,110,2025-08-15,Debit,15.52
77570,4153,2024-03-15,Transfer,22.45
77571,1024,2025-08-14,Debit,35.8
77572,2516,2025-05-08,Credit,11.12
77573,3930,2025-08-19,Credit,14.21
77574,328,2025-05-11,Debit,132.39
77575,1769,2024-05-09,Credit,159.28
77576,3917,2025-08-17,Debit,18.78
77577,2290,2025-06-29,Credit,37.5
77578,2408,2023-10-29,Debit,86.6
77579,3226,2024-06-28,Debit,2.31
77580,4104,2024-12-15,Credit,14.34
77581,3515,2025-08-09,Credit,6.55
77582,4036,2025-01-08,Transfer,16.73
77583,3754,2025-10-21,Credit,18.91
77584,1867,2025-06-22,Transfer,75.54
77585,1037,2025-01-02,Credit,7.9
77586,2446,2025-03-04,Debit,61.28
77587,1051,2025-01-25,Debit,61.16
77588,1813,2025-08-07,Debit,7.59
77589,879,2025-08-19,Debit,49.44
77590,1494,2025-06-02,Debit,12.51
77591,1822,2024-08-31,Credit,57.65
77592,1616,2025-08-22,Transfer,11.32
77593,1539,2023-10-29,Debit,27.81
77594,1973,2024-07-30,Debit,11.89
77595,2594,2024-11-15,Credit,20.64
77596,4260,2025-01-06,Payment,5.53
77597,313,2025-01-22,Credit,9.52
77598,355,2025-03-06,Debit,22.51
77599,430,2025-07-26,Credit,4.68
77600,3047,2025-06-16,Transfer,167.79
77601,264,2024-09-12,Credit,24.27
77602,3702,2025-03-23,Debit,97.6
77603,3785,2025-04-16,Transfer,26.56
77604,1007,2025-09-27,Transfer,33.46
77605,3118,2024-12-13,Debit,209.03
77606,3247,2025-04-08,Payment,64.32
77607,3497,2023-10-29,Credit,704.27
77608,1826,2025-01-21,Credit,75.26
77609,3328,2025-06-20,Credit,33.03
77610,2826,2024-09-14,Debit,6.31
77611,3723,2025-10-17,Credit,14.83
77612,4480,2025-04-22,Credit,27.97
77613,535,2025-03-09,Debit,6.72
77614,548,2025-02-11,Credit,18.52
77615,308,2025-07-11,Debit,21.72
77616,4257,2025-09-23,Credit,35.45
77617,1784,2025-07-02,Credit,36.73
77618,2282,2025-02-28,Credit,14.0
77619,1611,2025-09-23,Debit,12.5
77620,413,2025-09-23,Transfer,11.29
77621,2402,2025-03-07,Credit,6.35
77622,3114,2024-10-23,Credit,21.3
77623,93,2025-02-28,Debit,102.72
77624,3115,2025-02-16,Debit,7.66
77625,4260,2025-04-26,Payment,32.83
77626,1833,2025-06-29,Debit,25.68
77627,1113,2025-08-11,Payment,8.32
77628,3535,2025-03-22,Debit,28.29
77629,3428,2025-03-29,Transfer,23.43
77630,1724,2025-04-04,Transfer,186.13
77631,509,2025-07-12,Debit,21.89
77632,3098,2024-08-01,Debit,10.76
77633,3595,2024-12-10,Transfer,33.73
77634,1319,2024-06-20,Debit,5.59
77635,3083,2025-08-28,Credit,26.76
77636,3830,2025-09-24,Debit,60.19
77637,1284,2024-07-31,Payment,54.84
77638,1129,2025-06-25,Debit,33.71
77639,1773,2025-02-09,Debit,22.12
77640,4132,2025-09-08,Debit,107.92
77641,211,2025-05-10,Credit,15.59
77642,823,2025-05-23,Credit,10.7
77643,2334,2025-03-03,Debit,11.82
77644,2693,2025-03-26,Debit,126.17
77645,1387,2025-09-20,Debit,73.43
77646,4468,2025-02-18,Debit,48.02
77647,2173,2024-12-04,Debit,26.85
77648,2910,2025-08-15,Credit,42.13
77649,1835,2025-09-01,Transfer,39.71
77650,817,2025-07-08,Credit,139.45
77651,3708,2025-08-26,Credit,25.76
77652,64,2025-08-22,Credit,98.6
77653,2500,2025-03-18,Debit,12.71
77654,3356,2025-04-27,Debit,36.54
77655,345,2025-03-30,Debit,22.45
77656,949,2025-02-18,Credit,10.76
77657,1629,2025-08-18,Credit,7.58
77658,1775,2025-05-29,Debit,30.28
77659,73,2025-04-04,Debit,117.1
77660,4282,2025-03-21,Debit,109.06
77661,4003,2025-08-12,Credit,43.96
77662,1486,2024-11-06,Credit,93.47
77663,3379,2025-05-27,Debit,11.1
77664,1199,2025-06-11,Credit,6.49
77665,1277,2024-10-13,Debit,29.64
77666,4374,2024-12-20,Credit,11.87
77667,3956,2024-09-01,Credit,20.65
77668,3010,2025-08-18,Transfer,34.36
77669,475,2025-08-03,Debit,107.48
77670,2560,2025-04-19,Credit,52.36
77671,3094,2025-08-07,Debit,7.58
77672,2019,2024-10-01,Transfer,6.98
77673,1274,2025-08-06,Debit,26.3
77674,1224,2025-02-15,Credit,12.9
77675,2616,2025-06-23,Debit,0.66
77676,3202,2025-08-24,Credit,4.64
77677,4431,2024-12-29,Credit,13.62
77678,536,2025-01-06,Payment,2.97
77679,1216,2025-06-17,Debit,7.93
77680,2829,2025-01-25,Debit,131.22
77681,3978,2025-03-23,Payment,41.44
77682,3497,2025-03-05,Debit,451.52
77683,3239,2025-08-01,Debit,52.04
77684,4438,2025-07-20,Credit,30.14
77685,1669,2025-04-27,Debit,33.52
77686,4128,2025-05-07,Credit,44.73
77687,1345,2025-05-13,Debit,12.98
77688,2993,2025-06-06,Debit,29.09
77689,895,2025-05-06,Transfer,17.44
77690,254,2025-02-23,Transfer,154.2
77691,3641,2024-12-07,Credit,29.2
77692,3784,2025-03-07,Debit,3.36
77693,2574,2025-04-27,Debit,15.22
77694,752,2025-05-28,Credit,100.77
77695,4020,2025-08-06,Debit,24.28
77696,1473,2025-08-17,Debit,4.93
77697,2794,2025-07-23,Credit,12.88
77698,3189,2025-07-24,Debit,41.86
77699,801,2025-04-17,Debit,16.32
77700,3172,2025-04-17,Debit,7.57
77701,2832,2025-02-24,Debit,326.23
77702,2000,2025-01-21,Debit,52.77
77703,2429,2025-07-22,Credit,25.46
77704,2994,2024-10-18,Debit,176.96
77705,1765,2025-05-01,Debit,84.01
77706,2399,2025-09-24,Credit,27.58
77707,2993,2024-12-06,Debit,12.16
77708,1459,2025-09-11,Transfer,58.94
77709,1803,2025-08-02,Debit,1.55
77710,3157,2025-10-14,Debit,10.68
77711,1468,2025-03-15,Debit,10.71
77712,962,2025-03-03,Credit,67.57
77713,2536,2025-02-24,Credit,48.64
77714,3552,2025-08-19,Credit,180.56
77715,1085,2025-07-19,Transfer,12.86
77716,674,2025-07-04,Credit,8.25
77717,699,2025-09-14,Credit,43.11
77718,503,2025-08-28,Credit,28.0
77719,3181,2025-05-08,Credit,28.2
77720,2999,2024-12-29,Credit,23.44
77721,4003,2024-12-17,Credit,20.49
77722,2436,2025-08-03,Debit,1104.46
77723,1603,2025-06-12,Debit,24.47
77724,1483,2025-08-20,Transfer,6.24
77725,2137,2025-08-04,Credit,32.43
77726,2390,2025-02-07,Debit,5.02
77727,913,2025-09-12,Debit,2.63
77728,2133,2025-06-23,Debit,92.31
77729,1269,2025-06-20,Debit,61.26
77730,2650,2024-12-12,Debit,158.83
77731,1400,2024-12-19,Credit,142.17
77732,3580,2025-03-24,Credit,11.09
77733,1423,2025-09-26,Debit,12.6
77734,4399,2025-01-17,Debit,92.99
77735,1844,2025-09-02,Debit,49.11
77736,3250,2025-05-21,Debit,21.43
77737,2752,2024-10-23,Transfer,73.01
77738,1007,2025-06-27,Credit,8.45
77739,3018,2025-08-12,Payment,144.27
77740,3566,2024-08-20,Debit,38.08
77741,2795,2025-07-28,Transfer,1.05
77742,2402,2025-06-11,Credit,5.22
77743,3089,2025-04-25,Credit,23.49
77744,3522,2025-08-10,Credit,7.75
77745,62,2025-01-31,Credit,2.58
77746,1961,2025-04-27,Credit,194.95
77747,3019,2025-10-19,Debit,6.36
77748,3493,2025-06-19,Credit,12.82
77749,3305,2025-05-23,Transfer,7.25
77750,1069,2025-04-01,Debit,14.85
77751,4265,2025-08-06,Transfer,51.75
77752,1676,2025-03-08,Debit,145.02
77753,3253,2025-03-12,Credit,23.47
77754,2261,2025-05-25,Payment,63.5
77755,559,2025-02-15,Credit,12.36
77756,4145,2025-04-16,Payment,11.46
77757,3418,2025-04-11,Credit,38.52
77758,2929,2024-06-21,Debit,10.52
77759,4047,2025-05-15,Debit,17.12
77760,36,2025-06-17,Debit,29.69
77761,4188,2025-03-28,Credit,21.81
77762,3887,2025-07-28,Credit,46.28
77763,2301,2025-09-29,Credit,5.56
77764,842,2024-04-25,Debit,12.27
77765,1492,2025-05-21,Debit,79.99
77766,23,2024-07-17,Debit,37.43
77767,434,2025-05-26,Debit,64.63
77768,1650,2025-05-14,Credit,64.01
77769,1131,2025-06-24,Debit,72.43
77770,3176,2025-03-06,Debit,115.52
77771,4435,2025-06-14,Credit,35.73
77772,3290,2025-09-10,Debit,82.99
77773,3253,2025-07-13,Debit,39.23
77774,1689,2025-02-15,Debit,2.15
77775,4190,2024-10-16,Debit,5.89
77776,271,2025-08-07,Credit,4.39
77777,1531,2025-07-18,Credit,119.39
77778,694,2025-04-30,Credit,23.07
77779,3563,2025-08-07,Credit,32.53
77780,4489,2025-06-11,Debit,32.54
77781,4127,2025-06-02,Payment,8.05
77782,241,2025-03-18,Debit,76.87
77783,568,2025-09-24,Credit,16.65
77784,1307,2025-07-08,Credit,178.06
77785,3768,2025-04-03,Debit,35.63
77786,3610,2025-07-04,Credit,21.13
77787,4007,2024-10-05,Transfer,4.86
77788,960,2024-09-07,Credit,37.99
77789,4104,2025-09-14,Credit,105.66
77790,1888,2025-04-03,Transfer,35.09
77791,1186,2025-07-05,Debit,40.7
77792,1868,2025-07-05,Transfer,1.73
77793,1783,2025-04-28,Debit,48.64
77794,4079,2024-04-05,Credit,12.66
77795,4247,2025-06-30,Transfer,11.29
77796,840,2025-03-31,Debit,2.14
