account_id,customer_id,account_type,status,open_date,close_date
2054,779,Checking,Active,2023-08-16,
2055,199,Checking,Active,2023-06-17,
2056,736,Savings,Active,2025-01-08,
2057,1736,Money Market,Active,2023-11-05,
2058,705,CD,Active,2023-01-24,
2059,1237,Money Market,Active,2025-05-17,
2060,542,Gold Checking,Active,2024-07-16,
2061,1653,Savings,Active,2025-08-19,
2062,89,Checking,Active,2024-03-07,
2063,1495,Checking,Active,2025-09-19,
2064,941,Checking,Closed,2023-06-02,2023-07-11
2065,1099,Money Market,Active,2025-08-11,
2066,256,Checking,Active,2024-12-08,
2067,1993,Savings,Active,2024-01-30,
2068,1889,Checking,Active,2023-12-05,
2069,776,Money Market,Active,2024-08-08,
2070,162,Savings,Active,2024-07-17,
2071,1131,Savings,Active,2024-06-22,
2072,601,Money Market,Active,2022-12-21,
2073,1699,Savings,Active,2025-04-20,
2074,1288,Checking,Active,2025-04-03,
2075,1267,Savings,Active,2023-08-19,
2076,1814,Checking,Active,2024-04-13,
2077,1765,Checking,Active,2023-10-08,
2078,741,Gold Checking,Active,2025-09-28,
2079,1183,Checking,Active,2025-02-04,
2080,394,CD,Active,2025-07-15,
2081,1443,Money Market,Active,2024-11-05,
2082,143,CD,Active,2025-09-05,
2083,94,Checking,Active,2024-05-06,
2084,1355,Savings,Active,2024-12-24,
2085,467,Savings,Active,2024-02-06,
2086,1584,Savings,Active,2023-07-19,
2087,593,Checking,Active,2025-08-14,
2088,164,Checking,Active,2025-03-13,
2089,1752,Checking,Active,2023-08-05,
2090,477,Money Market,Active,2024-01-27,
2091,1775,CD,Closed,2023-03-28,2025-03-28
2092,207,Savings,Active,2023-05-14,
2093,779,Savings,Active,2023-12-03,
2094,570,Checking,Active,2025-03-14,
2095,929,Checking,Active,2023-08-08,
2096,1302,Checking,Active,2025-09-17,
2097,1709,Savings,Active,2024-04-01,
2098,748,Savings,Active,2025-08-09,
2099,334,Savings,Active,2023-03-15,
2100,759,Gold Checking,Active,2023-10-08,
2101,728,Savings,Active,2024-05-01,
2102,430,Gold Checking,Active,2023-10-09,
2103,1373,Savings,Active,2024-02-17,
2104,547,Savings,Active,2024-08-11,
2105,1438,Savings,Active,2024-03-25,
2106,1919,Checking,Active,2024-05-27,
2107,1400,Money Market,Active,2023-12-06,
2108,1328,Checking,Closed,2025-04-24,2025-06-20
2109,147,Checking,Active,2024-10-17,
2110,1248,Checking,Active,2023-04-28,
2111,1301,Savings,Active,2024-10-27,
2112,351,Savings,Active,2023-01-19,
2113,1094,Savings,Active,2025-07-09,
2114,1494,Savings,Active,2025-04-21,
2115,502,Checking,Active,2025-04-16,
2116,335,Gold Checking,Active,2025-06-18,
2117,947,Checking,Active,2023-02-15,
2118,778,Checking,Active,2024-10-30,
2119,553,Checking,Active,2023-08-26,
2120,1896,Checking,Active,2024-12-13,
2121,1311,Savings,Closed,2023-05-02,2024-12-14
2122,1410,Savings,Active,2025-01-28,
2123,1141,Gold Checking,Active,2024-02-03,
2124,450,CD,Active,2024-07-30,
2125,1403,Money Market,Active,2023-01-19,
2126,665,Checking,Active,2023-06-19,
2127,1727,Savings,Closed,2023-05-29,2024-04-04
2128,1574,Checking,Active,2024-04-12,
2129,1590,Gold Checking,Active,2024-07-24,
2130,115,Gold Checking,Active,2025-03-30,
2131,470,Savings,Active,2024-10-07,
2132,1684,Checking,Active,2023-06-07,
2133,66,Gold Checking,Active,2024-03-02,
2134,1649,Savings,Active,2023-08-04,
2135,647,Savings,Active,2023-03-02,
2136,822,CD,Active,2024-11-23,
2137,549,Savings,Active,2024-03-27,
2138,136,Gold Checking,Active,2025-07-04,
2139,433,Checking,Active,2023-07-29,
2140,1871,Savings,Active,2024-02-26,
2141,1932,Checking,Active,2025-07-09,
2142,1162,Money Market,Active,2023-01-26,
2143,1795,Savings,Active,2022-11-04,
2144,1471,Checking,Active,2024-09-29,
2145,645,CD,Active,2023-12-26,
2146,436,Checking,Active,2023-09-18,
2147,1343,Savings,Active,2023-07-16,
2148,1023,Money Market,Active,2025-04-10,
2149,811,Savings,Active,2023-07-01,
2150,1812,Savings,Active,2024-11-26,
2151,1873,Checking,Active,2023-03-13,
2152,1317,Checking,Active,2023-05-17,
2153,940,Checking,Active,2025-06-08,
2154,293,Money Market,Active,2024-08-31,
2155,543,Money Market,Active,2025-07-08,
2156,286,Savings,Active,2024-08-25,
2157,506,Checking,Active,2024-07-15,
2158,1526,Money Market,Active,2024-08-24,
2159,1150,Checking,Active,2024-11-07,
2160,1104,Checking,Active,2024-06-14,
2161,539,Savings,Active,2022-11-04,
2162,1530,Checking,Active,2022-12-25,
2163,1198,Gold Checking,Active,2025-02-03,
2164,878,Money Market,Active,2023-09-02,
2165,1839,Savings,Active,2024-05-29,
2166,1196,Savings,Active,2022-11-18,
2167,818,Savings,Active,2024-03-11,
2168,742,Checking,Active,2025-01-29,
2169,450,Savings,Active,2023-08-20,
2170,284,Checking,Active,2022-11-24,
2171,1044,Money Market,Active,2025-09-13,
2172,1011,Checking,Active,2022-11-03,
2173,187,Savings,Active,2025-06-27,
2174,1548,Savings,Active,2023-11-18,
2175,97,Savings,Active,2023-10-14,
2176,1764,Checking,Active,2025-10-09,
2177,225,Savings,Active,2024-04-14,
2178,314,Gold Checking,Active,2024-02-24,
2179,1286,Money Market,Active,2023-05-16,
2180,328,Gold Checking,Active,2023-04-05,
2181,1623,Checking,Active,2024-06-14,
2182,1394,Savings,Active,2024-12-17,
2183,865,Savings,Active,2025-04-29,
2184,1222,Checking,Active,2024-02-15,
2185,131,Gold Checking,Active,2023-07-14,
2186,789,Checking,Active,2023-02-06,
2187,782,Checking,Active,2023-01-07,
2188,1221,Gold Checking,Active,2024-02-03,
2189,959,Savings,Active,2024-01-22,
2190,1084,Savings,Active,2024-10-05,
2191,515,Money Market,Active,2025-01-13,
2192,1989,Savings,Active,2025-05-11,
2193,1134,Checking,Active,2025-01-19,
2194,1763,Checking,Active,2024-04-04,
2195,1931,Savings,Closed,2024-08-31,2024-12-12
2196,24,Gold Checking,Active,2024-04-12,
2197,1394,Gold Checking,Active,2024-11-27,
2198,1477,Checking,Active,2024-05-08,
2199,235,Money Market,Active,2023-08-16,
2200,1397,Savings,Active,2023-07-11,
2201,1813,Checking,Active,2024-07-15,
2202,1100,Money Market,Active,2022-11-26,
2203,1538,Savings,Closed,2023-10-17,2024-04-08
2204,547,Checking,Active,2023-05-19,
2205,1575,Savings,Active,2023-09-21,
2206,1313,Savings,Active,2022-12-01,
2207,697,Savings,Active,2025-05-01,
2208,229,Savings,Active,2024-12-19,
2209,602,Savings,Active,2023-07-17,
2210,891,Savings,Active,2023-05-07,
2211,324,Money Market,Active,2024-05-19,
2212,930,Checking,Active,2025-08-03,
2213,7,Checking,Active,2022-12-25,
2214,1954,Savings,Active,2024-06-01,
2215,1479,Checking,Active,2025-07-18,
2216,1794,Money Market,Active,2023-11-29,
2217,1474,Savings,Active,2025-02-04,
2218,540,Checking,Active,2025-06-22,
2219,1991,Savings,Active,2023-01-11,
2220,1026,Savings,Active,2025-05-07,
2221,1561,Checking,Active,2023-01-10,
2222,366,Money Market,Active,2025-08-21,
2223,1040,Checking,Active,2023-04-13,
2224,1870,Checking,Active,2025-08-08,
2225,218,Money Market,Active,2022-11-27,
2226,1783,Savings,Active,2023-01-10,
2227,1281,Savings,Closed,2025-10-03,2025-10-08
2228,612,Money Market,Active,2024-08-05,
2229,1724,Checking,Active,2024-09-17,
2230,1309,Gold Checking,Active,2024-06-09,
2231,1040,Money Market,Active,2023-05-07,
2232,1248,Money Market,Active,2025-02-24,
2233,408,Savings,Active,2023-11-24,
2234,314,Checking,Active,2024-11-02,
2235,766,Checking,Active,2025-10-22,
2236,1562,Savings,Active,2023-06-22,
2237,331,Checking,Active,2023-09-12,
2238,1105,Checking,Active,2025-10-11,
2239,1953,Checking,Active,2025-09-27,
2240,1595,CD,Active,2025-07-03,
2241,1890,Money Market,Active,2022-11-11,
2242,1087,Checking,Active,2024-02-07,
2243,1882,Savings,Active,2024-08-11,
2244,2,Checking,Closed,2025-08-20,2025-08-29
2245,1227,Money Market,Active,2025-08-22,
2246,664,Checking,Active,2025-01-13,
2247,1001,Savings,Active,2023-12-21,
2248,40,Gold Checking,Closed,2025-06-21,2025-10-16
2249,230,Savings,Closed,2025-10-20,2025-10-21
2250,1903,Checking,Active,2024-08-08,
2251,744,Gold Checking,Active,2023-04-08,
2252,1800,Checking,Active,2024-12-30,
2253,1704,Money Market,Active,2025-06-13,
2254,1653,Checking,Active,2023-04-28,
2255,630,Money Market,Active,2024-01-10,
2256,491,Savings,Active,2023-04-23,
2257,119,Savings,Active,2023-04-11,
2258,494,Checking,Active,2024-12-09,
2259,1799,Savings,Active,2023-09-01,
2260,1162,Checking,Active,2025-05-31,
2261,1940,CD,Active,2023-09-03,
2262,162,Checking,Active,2023-12-10,
2263,176,Savings,Active,2025-01-17,
2264,1499,Gold Checking,Active,2023-09-06,
2265,996,Money Market,Active,2024-05-06,
2266,1672,Savings,Active,2025-10-24,
2267,142,Savings,Active,2024-07-25,
2268,1558,Checking,Active,2024-01-29,
2269,1091,Savings,Active,2023-07-04,
2270,1569,Savings,Closed,2022-12-28,2025-04-27
2271,258,Savings,Active,2024-12-07,
2272,263,Checking,Active,2023-09-15,
2273,1352,Savings,Active,2025-10-01,
2274,974,CD,Active,2024-11-12,
2275,1940,Savings,Active,2024-03-24,
2276,1126,Checking,Active,2023-10-27,
2277,339,Money Market,Active,2022-11-01,
2278,543,Checking,Active,2022-11-16,
2279,1081,CD,Active,2025-09-05,
2280,1787,Savings,Active,2023-03-15,
2281,1243,Checking,Active,2023-04-17,
2282,867,Checking,Active,2025-04-06,
2283,1976,Checking,Active,2025-09-01,
2284,434,Savings,Active,2024-12-03,
2285,1903,Gold Checking,Active,2023-06-16,
2286,1105,Checking,Active,2023-03-16,
2287,1547,Gold Checking,Active,2024-12-30,
2288,1495,Savings,Active,2023-02-21,
2289,1413,Checking,Active,2023-04-03,
2290,412,Savings,Active,2023-11-29,
2291,1461,Checking,Active,2025-07-24,
2292,639,Money Market,Active,2023-10-22,
2293,818,Gold Checking,Active,2024-10-06,
2294,1376,Checking,Active,2024-01-30,
2295,1331,Savings,Active,2023-12-12,
2296,765,Savings,Active,2024-10-18,
2297,898,Gold Checking,Active,2023-01-13,
2298,1843,Checking,Active,2023-04-01,
2299,1060,Gold Checking,Active,2023-07-26,
2300,925,Savings,Active,2022-12-28,
2301,248,Checking,Active,2024-01-22,
2302,508,Savings,Active,2024-05-09,
2303,461,Checking,Active,2025-09-13,
2304,132,Gold Checking,Active,2024-02-25,
2305,693,Savings,Active,2024-08-19,
2306,44,Savings,Active,2023-04-26,
2307,1205,Checking,Active,2023-03-24,
2308,1135,Money Market,Active,2023-01-07,
2309,472,Savings,Active,2022-11-12,
2310,1206,Savings,Active,2023-05-30,
2311,452,Gold Checking,Active,2025-08-23,
2312,15,Money Market,Active,2025-07-29,
2313,146,Checking,Active,2023-07-19,
2314,1450,Savings,Active,2024-03-21,
2315,1293,Gold Checking,Active,2024-05-05,
2316,121,Savings,Active,2024-09-06,
2317,469,Savings,Active,2025-06-19,
2318,139,Checking,Active,2023-12-18,
2319,1855,Gold Checking,Active,2023-03-21,
2320,65,Money Market,Active,2024-05-28,
2321,1761,Money Market,Active,2024-04-12,
2322,677,Checking,Active,2023-08-08,
2323,146,Checking,Closed,2023-04-22,2025-01-03
2324,1053,Checking,Active,2024-07-10,
2325,488,Gold Checking,Active,2024-10-06,
2326,571,Checking,Active,2023-12-24,
2327,1371,Savings,Active,2024-06-18,
2328,995,Savings,Active,2025-10-03,
2329,439,Checking,Active,2024-11-08,
2330,1105,Savings,Active,2024-08-13,
2331,271,Savings,Active,2025-07-31,
2332,1482,Gold Checking,Active,2023-07-14,
2333,1916,Checking,Active,2023-04-21,
2334,1808,Savings,Active,2023-05-21,
2335,1170,Checking,Active,2025-10-13,
2336,1181,Money Market,Active,2023-01-27,
2337,969,Gold Checking,Active,2023-07-02,
2338,498,Savings,Active,2023-04-07,
2339,1607,Savings,Active,2024-08-04,
2340,969,Checking,Closed,2025-05-02,2025-08-03
2341,1654,Gold Checking,Active,2025-03-29,
2342,834,Checking,Active,2025-09-15,
2343,390,Checking,Active,2024-09-07,
2344,194,Savings,Active,2023-08-05,
2345,199,Gold Checking,Active,2025-06-03,
2346,1350,Checking,Active,2024-06-08,
2347,883,Checking,Active,2024-05-07,
2348,726,Savings,Active,2025-06-03,
2349,868,Gold Checking,Active,2022-12-11,
2350,842,Savings,Active,2025-09-25,
2351,957,Savings,Active,2023-05-18,
2352,1770,Checking,Active,2024-11-16,
2353,1494,Checking,Active,2024-11-24,
2354,111,Savings,Active,2023-04-21,
2355,1380,Savings,Active,2024-07-27,
2356,1339,Savings,Active,2024-09-11,
2357,1324,Checking,Active,2023-01-07,
2358,202,Savings,Active,2023-02-03,
2359,125,Checking,Active,2023-12-08,
2360,825,Money Market,Active,2025-08-10,
2361,1492,Savings,Active,2024-02-28,
2362,695,Savings,Active,2022-11-16,
2363,1640,Money Market,Active,2025-10-26,
2364,1765,Savings,Active,2025-09-15,
2365,224,Checking,Active,2025-01-20,
2366,510,Checking,Active,2025-04-10,
2367,393,Checking,Active,2025-03-23,
2368,390,Money Market,Active,2023-10-10,
2369,1099,Savings,Active,2025-09-02,
2370,919,Checking,Active,2024-04-05,
2371,288,Savings,Active,2025-01-11,
2372,865,Savings,Active,2025-01-17,
2373,376,Gold Checking,Active,2025-10-01,
2374,571,Savings,Active,2025-10-20,
2375,948,CD,Closed,2025-06-14,2025-07-02
2376,512,Money Market,Active,2024-08-30,
2377,1791,Money Market,Active,2025-08-20,
2378,1891,Checking,Active,2023-11-18,
2379,155,Checking,Active,2024-11-14,
2380,908,Checking,Active,2024-04-17,
2381,1655,Savings,Closed,2025-08-24,2025-10-25
2382,1765,Checking,Active,2024-06-16,
2383,1754,Checking,Active,2023-06-15,
2384,1128,Checking,Active,2025-03-13,
2385,201,Checking,Active,2025-06-06,
2386,104,Savings,Active,2023-01-20,
2387,1336,CD,Active,2022-11-15,
2388,1108,Checking,Active,2025-07-23,
2389,1713,Savings,Active,2023-06-28,
2390,31,Checking,Active,2024-12-21,
2391,1985,Money Market,Active,2024-10-26,
2392,192,Checking,Active,2024-12-06,
2393,1898,Savings,Active,2023-07-11,
2394,1544,Checking,Active,2023-02-21,
2395,1739,Savings,Closed,2024-11-29,2025-04-02
2396,485,Money Market,Active,2023-11-06,
2397,341,Checking,Active,2024-03-25,
2398,833,Gold Checking,Closed,2024-01-03,2024-02-11
2399,995,Gold Checking,Active,2024-12-23,
2400,986,Money Market,Active,2023-10-08,
2401,438,Savings,Active,2025-03-01,
2402,1771,Savings,Active,2025-07-23,
2403,822,Money Market,Active,2024-06-07,
2404,1849,Savings,Active,2024-07-15,
2405,121,Savings,Active,2023-10-28,
2406,338,Savings,Active,2023-02-27,
2407,777,Money Market,Active,2024-10-10,
2408,5,Savings,Active,2024-09-17,
2409,800,Savings,Closed,2025-04-05,2025-09-26
2410,544,Savings,Active,2023-03-13,
2411,1898,Gold Checking,Active,2024-12-10,
2412,1606,Savings,Active,2024-09-21,
2413,1608,Gold Checking,Active,2024-03-01,
2414,932,Gold Checking,Active,2023-04-30,
2415,585,Gold Checking,Active,2024-12-08,
2416,867,Savings,Active,2025-08-07,
2417,1427,Checking,Active,2022-11-24,
2418,1961,Savings,Active,2023-04-05,
2419,1497,Money Market,Active,2024-07-15,
2420,1605,Gold Checking,Active,2024-07-29,
2421,1139,Money Market,Active,2022-12-22,
2422,1356,Checking,Active,2025-03-11,
2423,1472,Savings,Active,2025-02-26,
2424,997,Checking,Active,2022-10-28,
2425,318,Checking,Active,2023-03-18,
2426,389,Savings,Active,2025-05-23,
2427,608,Savings,Active,2025-06-15,
2428,446,CD,Active,2025-07-14,
2429,1984,Savings,Active,2024-02-13,
2430,120,Checking,Active,2024-12-25,
2431,1187,Gold Checking,Active,2025-03-19,
2432,1507,Gold Checking,Active,2023-09-14,
2433,1111,Savings,Active,2025-08-09,
2434,125,Savings,Active,2025-09-05,
2435,1532,Money Market,Active,2024-10-05,
2436,643,Gold Checking,Active,2024-04-09,
2437,118,Savings,Active,2024-05-14,
2438,103,Checking,Active,2023-01-20,
2439,1197,Savings,Active,2023-10-09,
2440,977,Savings,Active,2024-10-02,
2441,1030,Checking,Active,2024-03-26,
2442,1883,Money Market,Active,2025-03-16,
2443,1747,Gold Checking,Active,2025-06-16,
2444,1088,Checking,Active,2025-05-16,
2445,323,Money Market,Active,2024-10-31,
2446,117,Gold Checking,Active,2025-08-13,
2447,1968,Savings,Active,2024-05-14,
2448,1041,Savings,Active,2024-09-29,
2449,165,Savings,Active,2023-04-23,
2450,1744,CD,Active,2023-03-28,
2451,381,Gold Checking,Active,2025-08-16,
2452,141,Checking,Active,2023-10-07,
2453,1219,Money Market,Active,2022-10-31,
2454,140,Savings,Active,2024-04-10,
2455,1383,Savings,Active,2024-05-01,
2456,1766,Checking,Active,2025-07-08,
2457,482,Money Market,Active,2024-01-24,
2458,827,Savings,Active,2025-02-24,
2459,246,Savings,Active,2025-01-15,
2460,1929,Savings,Active,2024-05-30,
2461,1824,CD,Active,2025-10-22,
2462,1167,Checking,Active,2023-04-11,
2463,505,Money Market,Active,2023-01-07,
2464,1186,Savings,Active,2023-07-10,
2465,1218,Checking,Active,2024-11-30,
2466,82,Checking,Closed,2023-06-03,2025-02-27
2467,1269,Savings,Active,2023-04-12,
2468,168,Savings,Active,2023-11-27,
2469,859,Savings,Active,2025-06-02,
2470,1347,CD,Active,2023-08-28,
2471,1196,Checking,Active,2023-08-15,
2472,1158,Checking,Active,2023-05-03,
2473,1071,Savings,Active,2024-06-29,
2474,648,Checking,Active,2023-09-27,
2475,1915,Checking,Active,2024-10-06,
2476,535,Savings,Active,2023-08-20,
2477,419,Savings,Active,2024-04-04,
2478,1372,Gold Checking,Active,2023-04-13,
2479,1467,Money Market,Active,2024-08-01,
2480,644,Checking,Active,2023-01-08,
2481,489,Checking,Active,2025-07-07,
2482,544,Savings,Active,2025-09-06,
2483,811,Savings,Active,2025-04-29,
2484,269,Savings,Active,2023-05-07,
2485,1376,Checking,Active,2024-09-26,
2486,1322,Checking,Active,2024-10-07,
2487,615,Money Market,Active,2025-08-15,
2488,937,Savings,Active,2025-04-30,
2489,648,Savings,Active,2024-12-19,
2490,1903,Money Market,Active,2023-05-25,
2491,1540,Checking,Active,2024-12-10,
2492,1917,Savings,Active,2022-11-03,
2493,149,Checking,Active,2025-01-28,
2494,20,Checking,Closed,2023-01-11,2025-05-19
2495,939,Savings,Active,2024-08-30,
2496,1273,Checking,Active,2025-04-23,
2497,1154,Savings,Active,2024-11-16,
2498,205,Checking,Active,2024-12-25,
2499,151,CD,Active,2023-07-30,
2500,1102,Money Market,Active,2025-10-06,
2501,437,Savings,Active,2025-04-13,
2502,1037,Money Market,Active,2023-07-24,
2503,544,Checking,Active,2023-05-15,
2504,272,Gold Checking,Active,2023-04-06,
2505,1912,Gold Checking,Active,2024-06-20,
2506,715,Checking,Active,2025-08-14,
2507,1805,Checking,Active,2025-05-17,
2508,141,Checking,Active,2025-05-26,
2509,1801,Savings,Active,2024-03-10,
2510,501,Gold Checking,Active,2024-12-19,
2511,757,Checking,Active,2024-06-16,
2512,584,Money Market,Active,2024-08-08,
2513,324,Savings,Active,2025-05-31,
2514,898,Checking,Active,2025-10-07,
2515,1708,Money Market,Active,2023-11-17,
2516,1113,Gold Checking,Active,2023-12-27,
2517,1441,Savings,Active,2024-07-07,
2518,620,Savings,Active,2024-04-12,
2519,1253,Savings,Active,2024-01-27,
2520,1653,Savings,Active,2024-09-30,
2521,1340,Gold Checking,Active,2023-05-23,
2522,1084,Checking,Active,2023-05-30,
2523,17,Checking,Active,2024-07-30,
2524,1368,Savings,Active,2025-05-20,
2525,1674,Money Market,Active,2025-10-19,
2526,1136,Checking,Active,2024-12-31,
2527,614,Checking,Closed,2024-02-04,2025-08-01
2528,1909,Gold Checking,Active,2025-02-24,
2529,1359,Checking,Active,2024-02-27,
2530,213,Savings,Active,2025-03-05,
2531,1923,Money Market,Active,2025-07-06,
2532,1799,Checking,Active,2023-09-30,
2533,276,Savings,Active,2023-09-05,
2534,542,Savings,Active,2023-09-18,
2535,237,Money Market,Active,2025-06-23,
2536,1823,Savings,Active,2024-01-22,
2537,220,Savings,Active,2025-09-28,
2538,1521,Savings,Active,2024-04-16,
2539,1134,Money Market,Active,2025-09-06,
2540,319,Savings,Active,2023-05-22,
2541,558,Savings,Active,2025-08-02,
2542,578,Savings,Closed,2023-07-31,2025-09-20
2543,1239,Money Market,Active,2025-02-16,
2544,432,Checking,Active,2025-10-10,
2545,1470,Savings,Closed,2025-07-13,2025-09-13
2546,703,Savings,Active,2023-04-25,
2547,417,Gold Checking,Active,2024-04-27,
2548,1408,Savings,Active,2025-03-19,
2549,1299,Money Market,Active,2024-11-12,
2550,1747,Checking,Active,2025-04-20,
2551,541,Savings,Active,2025-04-01,
2552,1036,Checking,Active,2025-08-29,
2553,1001,Checking,Active,2024-08-06,
2554,515,CD,Active,2025-09-09,
2555,1855,Checking,Active,2025-02-03,
2556,1860,Savings,Active,2024-01-15,
2557,1733,Savings,Active,2024-08-14,
2558,105,Savings,Active,2022-11-16,
2559,190,Savings,Active,2025-01-17,
2560,1300,Savings,Active,2023-04-11,
2561,868,Money Market,Active,2022-12-06,
2562,1699,CD,Active,2024-06-10,
2563,567,Savings,Active,2023-06-10,
2564,91,Money Market,Active,2023-01-18,
2565,8,Checking,Active,2025-09-03,
2566,684,Gold Checking,Active,2023-01-23,
2567,1580,Checking,Active,2023-09-03,
2568,268,Checking,Closed,2023-12-16,2025-07-20
2569,1305,Savings,Active,2023-07-05,
2570,537,Savings,Active,2024-01-16,
2571,331,Savings,Active,2025-09-23,
2572,1519,Savings,Active,2023-11-21,
2573,905,Checking,Active,2023-06-12,
2574,1130,Savings,Active,2023-02-01,
2575,1446,Checking,Active,2025-10-04,
2576,876,Money Market,Active,2024-01-29,
2577,1149,Savings,Active,2023-09-09,
2578,20,Savings,Active,2025-02-14,
2579,230,Savings,Active,2022-12-17,
2580,155,Gold Checking,Active,2024-05-07,
2581,1936,Savings,Active,2024-09-30,
2582,1809,Checking,Active,2023-04-05,
2583,1416,Money Market,Active,2025-06-11,
2584,1852,Savings,Active,2025-09-11,
2585,306,Savings,Active,2025-03-18,
2586,1118,Savings,Active,2023-10-11,
2587,74,Money Market,Active,2025-07-29,
2588,1710,Savings,Active,2025-03-17,
2589,757,Money Market,Active,2024-06-23,
2590,1193,Checking,Active,2023-11-01,
2591,1132,Savings,Active,2024-12-29,
2592,304,Savings,Active,2025-10-13,
2593,881,Savings,Active,2024-01-17,
2594,262,Savings,Active,2025-10-08,
2595,86,Checking,Active,2025-08-25,
2596,632,Checking,Active,2023-01-08,
2597,747,Savings,Active,2024-06-11,
2598,1842,Savings,Active,2024-06-21,
2599,1911,Checking,Active,2024-08-05,
2600,1631,Savings,Active,2025-09-26,
2601,1992,Checking,Active,2024-02-25,
2602,1763,Checking,Active,2025-03-03,
2603,82,Checking,Active,2023-01-19,
2604,1841,Savings,Active,2022-11-17,
2605,733,Savings,Active,2023-11-22,
2606,431,Gold Checking,Active,2023-09-08,
2607,1397,Savings,Closed,2025-06-18,2025-09-12
2608,512,Savings,Active,2023-10-13,
2609,1366,Checking,Active,2025-07-08,
2610,211,Checking,Active,2025-10-26,
2611,725,Savings,Active,2025-07-30,
2612,1598,Gold Checking,Active,2024-05-21,
2613,1147,Money Market,Active,2025-04-29,
2614,1811,Checking,Active,2025-02-23,
2615,1792,Checking,Active,2025-05-22,
2616,833,Checking,Active,2023-08-29,
2617,1995,Savings,Active,2023-08-24,
2618,1272,Savings,Closed,2024-01-27,2025-01-09
2619,1535,Savings,Active,2023-07-30,
2620,317,Savings,Active,2025-09-22,
2621,1896,CD,Active,2023-02-20,
2622,1905,Savings,Active,2023-08-14,
2623,485,Money Market,Active,2023-07-24,
2624,1771,Savings,Active,2025-01-03,
2625,333,Checking,Active,2023-05-01,
2626,2000,Checking,Active,2024-06-04,
2627,1639,Money Market,Active,2022-12-30,
2628,1661,Checking,Active,2024-08-23,
2629,363,Gold Checking,Closed,2024-01-04,2025-03-11
2630,1806,CD,Active,2023-12-12,
2631,845,Checking,Active,2023-05-18,
2632,51,Savings,Active,2023-07-04,
2633,368,Savings,Active,2025-04-22,
2634,1509,Savings,Active,2023-11-28,
2635,1894,Savings,Active,2022-11-05,
2636,681,CD,Active,2024-03-24,
2637,1603,Checking,Active,2024-10-21,
2638,1907,Savings,Active,2023-06-25,
2639,844,CD,Active,2022-12-29,
2640,1643,Savings,Active,2023-06-23,
2641,1372,Savings,Active,2024-03-12,
2642,1770,Checking,Active,2025-05-12,
2643,1506,Gold Checking,Active,2023-01-15,
2644,1661,Money Market,Active,2025-06-25,
2645,509,Checking,Active,2025-06-10,
2646,547,Gold Checking,Active,2025-08-21,
2647,327,Savings,Active,2024-02-07,
2648,1613,Savings,Closed,2024-11-28,2025-09-30
2649,1437,Checking,Active,2025-04-04,
2650,222,Gold Checking,Active,2025-02-28,
2651,784,Checking,Active,2024-05-06,
2652,1787,Checking,Active,2023-02-18,
2653,80,Savings,Active,2024-03-04,
2654,1759,Savings,Active,2025-01-21,
2655,964,Money Market,Active,2023-10-04,
2656,456,CD,Active,2023-08-09,
2657,409,Money Market,Active,2025-01-13,
2658,1673,Savings,Active,2023-02-10,
2659,1881,Savings,Active,2024-12-20,
2660,943,Money Market,Active,2023-07-02,
2661,717,Checking,Active,2024-08-04,
2662,626,Checking,Active,2025-02-17,
2663,1681,Gold Checking,Active,2025-02-08,
2664,1629,Money Market,Closed,2024-07-15,2024-09-24
2665,1785,Gold Checking,Active,2024-04-22,
2666,467,Gold Checking,Active,2023-10-06,
2667,457,Savings,Closed,2023-09-24,2025-02-20
2668,49,Checking,Active,2024-03-26,
2669,1352,CD,Active,2024-03-25,
2670,396,Savings,Active,2024-05-10,
2671,817,Gold Checking,Active,2024-01-27,
2672,673,Gold Checking,Active,2023-10-02,
2673,571,Checking,Active,2025-06-14,
2674,1771,Checking,Active,2025-01-29,
2675,143,Savings,Closed,2024-11-03,2025-06-09
2676,1981,Checking,Active,2025-08-01,
2677,1584,Savings,Active,2022-11-10,
2678,572,Checking,Active,2023-04-24,
2679,720,Checking,Active,2025-09-01,
2680,1314,Savings,Active,2024-04-17,
2681,1044,Savings,Active,2024-09-19,
2682,819,Savings,Active,2023-11-05,
2683,1392,Checking,Active,2025-07-21,
2684,1728,Savings,Active,2025-06-07,
2685,1099,Checking,Active,2025-06-18,
2686,679,Checking,Active,2023-11-10,
2687,1924,Gold Checking,Active,2022-12-28,
2688,57,Checking,Closed,2025-09-22,2025-10-07
2689,237,Money Market,Active,2024-06-11,
2690,1797,Savings,Active,2023-04-22,
2691,1988,Money Market,Active,2024-06-18,
2692,535,Money Market,Active,2023-11-30,
2693,366,Savings,Active,2025-02-13,
2694,1190,Gold Checking,Active,2024-01-10,
2695,1972,Savings,Active,2022-12-05,
2696,544,Savings,Active,2025-01-07,
2697,79,Savings,Closed,2024-06-01,2025-07-05
2698,223,Checking,Active,2024-12-26,
2699,1222,Checking,Active,2024-09-19,
2700,890,Savings,Active,2024-11-22,
2701,708,Savings,Active,2023-01-04,
2702,1493,Gold Checking,Active,2024-01-31,
2703,1611,Savings,Active,2025-08-05,
2704,643,Savings,Active,2023-08-23,
2705,894,Savings,Active,2024-03-08,
2706,1242,Money Market,Active,2025-01-03,
2707,1048,Savings,Active,2023-03-04,
2708,237,Checking,Active,2023-03-26,
2709,789,CD,Active,2023-07-15,
